@relation weka.datagenerators.clusterers.BIRCHCluster-S_1_-a_3_-k_5_-N_20000..20000_-R_5000..5000_-G_-D_4.0_-O_-P_0.1

@attribute X0 numeric
@attribute X1 numeric
@attribute X2 numeric

@data
42903.858523,40362.329229,22476.366686
45356.9898,40047.632093,23239.301198
39506.231193,47900.718243,14490.21732
43288.944758,40468.766781,22019.686414
41009.973499,40501.426635,12667.901605
37393.918746,35522.207389,27066.268472
39487.044717,38724.090301,22819.402874
41366.732853,37015.341923,18375.581723
42259.012324,38768.642405,17142.122114
41977.962441,41238.374484,13651.620802
39744.257756,37411.957231,25962.408328
37097.65688,38221.48016,16479.544918
39932.436419,46006.839549,15737.113117
46457.808695,42674.858462,19343.503382
44637.638992,39569.78973,15387.332234
40174.836,32922.385782,15457.08175
43546.539423,35944.638211,7899.809359
43733.300838,49175.334444,25685.960424
50266.460222,36128.159285,16748.859928
39667.621498,40915.328609,21574.848009
39810.101231,30750.150875,20793.787678
49248.070654,44308.385025,14766.918073
34870.612959,41727.894582,23154.375253
42099.44426,40999.936188,19650.249686
44268.600554,39923.346811,27443.661488
45018.295655,36060.935402,25620.022549
36992.305809,33358.177138,22262.157141
37062.014757,36625.191278,15655.780294
43603.2038,42768.881374,24193.433821
35658.931736,44299.39137,24089.023848
36865.600985,39958.875142,17205.031277
47096.768547,38412.950959,15700.625094
47860.815529,41594.696172,26583.385016
46771.406749,44279.320728,27477.471341
40840.170925,39646.294642,26269.673185
37196.198913,42128.215589,18174.049462
39450.197288,41676.016716,15769.919029
37575.99784,42974.4657,18919.095744
36264.076115,30337.818939,20647.818072
34350.243086,38832.874545,19608.258014
36403.840548,41544.269939,21859.18812
42197.436375,38560.569592,20144.157661
43345.803896,35174.367808,13195.175704
38757.574754,43299.242873,19887.866462
36585.011937,39747.31199,20615.346383
44305.165028,41759.231974,27071.395912
39285.550725,41153.695759,14470.406362
37458.701356,44620.113358,15173.146468
40267.961648,42321.086681,21220.568408
40326.062613,39996.439774,24692.475424
33348.881922,36570.949748,23130.469862
38836.924628,41229.265562,14044.757031
40942.354222,40668.747535,22031.824075
40482.22621,39366.43079,18157.832106
35486.500341,37723.112555,16834.299292
41860.052142,42922.510898,17921.367827
40551.737301,36848.186929,22794.417469
35845.871492,40733.697837,19082.763664
40737.788999,39547.663899,23174.118182
40281.12737,36291.888099,16868.378083
40113.447184,44150.549359,19244.273941
38860.094312,40168.405945,17751.41199
39973.839172,37706.134037,20149.165811
38942.920456,40549.075508,14508.447446
36676.869339,44566.48219,23403.627896
44007.139055,36569.27123,23181.212103
43170.592363,38880.670644,17130.958582
44523.681449,43120.560371,16134.955931
42901.758941,46543.424331,20054.829138
42067.855807,34611.35592,18444.636905
30741.914609,39489.972521,22184.969973
39770.739249,39090.372291,18268.620577
39309.763212,36976.465141,25393.262394
39823.603945,42202.803936,22442.361589
40369.645718,37888.019525,24981.018711
41456.311776,43869.941467,16284.373411
36797.425769,42751.038226,27948.958353
32728.262544,41179.103142,19396.204555
38373.678694,42962.233729,20312.80401
40096.446914,41617.42719,19133.807755
38483.213423,44500.138685,20766.3448
40357.184733,38321.834452,17267.806496
45225.54255,38183.12584,22687.685887
41023.488459,40050.155567,22133.115278
42340.806208,36838.102193,20603.759157
38613.617348,33061.070346,23286.805158
44260.245847,37993.728799,12548.741791
37618.742639,44491.05697,18412.196778
47940.439665,36898.054234,17964.524724
34784.687673,41878.303873,21922.803941
41406.419943,40435.90408,20143.06256
40826.533303,35492.517936,19909.953458
40115.511055,36384.587723,18588.228249
40555.448485,42146.446794,18307.69293
39851.364568,43250.490925,21621.852484
39100.988608,45859.586849,20342.372261
36704.015795,45860.472578,16202.162839
38431.468485,38013.334884,17006.36058
42750.279981,40090.935721,24120.544061
39444.067491,32542.641585,24508.534405
42027.754641,41103.974002,19319.325896
40247.518477,36350.183362,19490.751022
44711.752178,37260.66351,24187.86054
41174.424056,37573.464973,19769.311058
39743.397444,37417.152276,17695.342807
37702.960849,34907.868205,24070.668136
42764.97549,41271.760858,21520.79582
35656.320288,42948.45035,22832.951974
42203.755439,42594.126986,20515.744388
36044.514286,38572.421927,17217.179511
39622.972698,31858.589211,24819.18743
40081.295569,36381.568603,18520.503618
39523.141312,39605.183229,15991.321906
43745.931336,41896.944483,21214.719885
40064.248801,44406.077645,18610.191489
41548.884792,42882.718232,22114.029488
41959.425483,37837.937901,20959.704357
38283.46872,40290.964546,23615.264563
39329.329922,37342.350539,26428.808445
44590.257823,50812.502714,15945.533763
41124.120162,44191.294363,19097.61287
41644.659306,34908.42308,21897.113163
39371.443664,35481.626004,19705.484789
38229.833227,40202.739579,17731.911313
43692.916162,41896.492182,14787.112865
40417.828091,42808.012843,21777.858943
34164.602813,47016.069842,27301.18458
42616.783044,38431.173742,17206.223911
47467.910143,43976.42037,19824.785761
34941.551979,35850.40627,22453.877794
36562.641175,37755.96791,25278.893785
41085.873411,48067.890132,20206.116805
40589.193598,42259.510436,20763.826615
40597.319262,40633.509639,16846.621273
44569.796453,35094.075072,26856.684361
41833.977959,36726.162987,21447.60433
45755.45085,39901.602363,19290.939711
39916.581645,43211.146334,20923.848243
37950.651229,40770.656346,16894.777554
31430.975115,44953.332611,22323.461046
47670.134503,40546.616835,14286.239424
43956.895117,46459.080112,17072.4508
33614.933712,40492.363211,17253.79446
39871.476804,43195.410916,19497.47345
44558.471082,40894.531828,27814.001201
38905.699831,36677.73502,16811.862126
37894.862585,39103.768765,20737.769894
39624.973625,39956.504917,17635.662863
40633.724159,35584.765923,16297.29796
37314.119481,34381.557573,18551.62913
46546.322667,40266.228831,21440.993855
43123.760037,35721.800419,23345.33846
41592.06813,45478.272603,23176.791805
37764.167585,42492.316526,16611.260584
44554.966182,41052.400207,20603.954902
44054.831675,36531.344832,19955.840268
40924.997723,37442.58525,18345.285497
44297.236311,39730.100798,12545.008251
38666.321728,42159.062205,21995.857323
39997.853564,41931.118534,18699.669084
32654.546048,41668.521718,22795.665129
38135.031161,32122.39093,18056.350642
38562.138999,40352.201963,22949.564563
39424.082521,40963.833953,20283.848781
38594.263579,38998.431747,23296.404133
37881.554574,46079.856138,27339.824472
40936.462047,36965.221089,20389.584003
32905.574018,36930.617665,20030.252374
41177.325113,43580.63061,24410.615365
36266.014815,42440.623377,24038.216667
42471.719576,36260.408086,19736.493571
38696.125425,39186.125971,25609.800358
34984.105482,43772.462509,22003.852244
40571.609895,41349.196918,17867.944414
37042.49017,42120.554673,18873.756051
39727.156206,41453.895217,19891.341591
37220.182411,38081.297942,26172.628198
40840.807905,43767.65097,18860.249149
35614.806437,48251.41269,18765.2626
38423.699809,35230.343227,20402.6562
34988.546129,36205.586519,21620.912872
38108.563356,42736.298631,18143.737471
37700.330695,47423.342501,20366.910519
41626.070668,42676.521923,19484.213077
35863.166781,44223.876105,21389.304738
40073.394486,41572.178729,17000.738892
34724.582117,41997.477063,17491.558384
30123.839335,37304.009281,20097.308372
45266.111962,46238.540171,20447.079029
43810.975539,39043.015086,24990.539857
36959.559812,38725.07629,19174.41206
37557.570531,46674.139275,20715.362543
44854.169519,38188.905805,16287.433593
42319.531929,41917.558557,18574.888837
36780.558564,40592.384283,16315.40845
35973.595591,41616.51043,20082.525824
38898.950658,39346.397263,11302.769252
38110.696955,38526.99105,16222.980824
36077.748907,37354.952973,20356.180702
42330.626755,39643.698545,20128.686412
39197.152656,39885.865593,16485.099423
40825.644232,41057.268741,25768.061648
35579.893687,38049.421093,20774.650701
40181.893653,43602.848937,17773.93525
38179.670024,38077.260756,18801.137557
38564.370153,42786.192987,20212.715146
43060.906347,36638.505218,21413.837505
39503.8348,39365.401415,15654.470238
43615.956621,32810.436486,25305.696068
38921.539825,38645.047055,21329.470051
47222.050014,39920.276196,19187.543283
45886.931043,45266.523442,15014.248769
44889.498539,44417.03403,21586.867792
36467.396383,35094.351082,15586.162648
36597.996446,42588.050187,22313.233077
36090.301726,38616.702855,26188.090823
39584.025739,39407.738713,19530.908545
39937.506729,42132.427842,18508.649836
45246.608205,42621.010459,13545.575973
46120.785877,42240.677149,26849.793106
37859.082634,35942.349311,21686.251391
40777.383002,40820.306202,22646.027003
41673.155366,35722.790503,18178.625988
44495.217913,31685.462847,18801.517609
32959.889137,35721.139663,16074.459464
36683.306797,37343.028587,16551.86425
37320.37575,34415.646271,24832.759464
40747.573635,36353.001147,24776.968395
38048.390048,41776.490517,19808.291847
38262.456522,39850.774057,22010.385054
36707.736741,38350.199771,25546.739076
39569.26478,40001.898021,16957.683299
39788.976509,51067.762227,15694.686543
36425.423195,42697.373239,24097.471093
40935.827104,37206.69161,23660.926278
42787.177721,40779.396766,22408.668244
43241.020765,38676.487117,15569.717578
40179.351623,45815.36071,15218.451041
35035.899092,42741.838971,20817.812579
47147.247142,42207.885832,12899.054954
43842.470754,42483.229046,22279.796957
43251.765867,39644.739809,16741.158767
42926.358124,33939.872316,17399.935546
38557.505931,38927.761119,25845.094987
38500.591542,44364.80517,18805.443023
38618.289287,37678.35444,23122.204048
42622.507558,35722.559259,23436.389621
35920.076345,44471.589443,22609.851072
35194.672792,39474.275887,18345.446808
35565.71676,47512.155487,15267.968268
34677.727272,43984.381796,16674.82113
40895.1263,42608.612877,16984.685504
41594.201483,40489.168392,24220.711283
41844.624733,33548.929571,17394.273383
39204.743998,35889.130226,20181.744725
40256.274291,45533.440846,20957.961358
36210.838247,34568.297701,19547.13417
46424.047684,41562.621667,22745.648842
42685.932251,34680.035014,21257.462719
38237.986913,35845.599735,18972.927004
40133.598522,44436.740362,16588.656269
44592.054953,38346.208971,19884.588863
45391.565496,44918.539413,22510.932323
38204.247733,41566.492325,15502.347049
37527.497492,33491.444106,20957.943243
38694.612516,46193.797049,24453.360907
36199.432257,38937.890223,22293.092042
38463.062251,43297.289102,22262.461289
43083.481831,43819.695964,16014.483854
41064.154884,42502.474213,20790.395959
42940.989647,39823.157812,20862.297983
38517.704178,42222.573745,23039.920062
40590.08586,41366.617022,24174.770427
37023.353329,38643.681031,26995.187301
41345.647842,30665.319708,23055.727876
40548.834685,43125.817074,19187.915674
35214.295748,32964.906541,19711.649854
43672.360889,36091.868749,22687.811783
42051.693302,44882.961138,25599.791038
38502.166226,42887.360365,23251.026268
41087.432616,37420.184348,19552.771354
39220.472862,39571.818043,23234.912869
40755.557546,39938.544306,18982.139599
39669.764215,36242.206759,19707.006506
44375.931592,35719.522494,19113.562751
37052.961494,44047.226496,15249.532342
38781.717847,35477.012458,18721.688263
43634.020736,42275.064213,21475.197684
37544.931436,42923.124572,17928.210708
38199.689464,38455.54451,19615.433109
43831.536638,39141.221258,22509.840229
36723.315798,38192.63212,22344.822623
36072.687986,40173.989289,23974.1225
35196.466427,43328.262759,13922.577301
38408.26822,45102.034198,22320.316636
40465.114608,37611.25267,15503.036068
39960.276234,43052.049015,21670.000003
34581.811941,34011.88459,19260.98385
36554.430674,41264.522501,19163.180827
38288.765911,37359.658972,19133.483202
41939.098803,36553.79349,21706.976793
36209.387168,40690.813342,20328.801825
44231.186592,43307.669721,24292.842689
39674.860501,38474.052318,21906.05225
46651.534712,40200.470801,20875.579563
40453.891561,44242.343382,17036.702437
33179.255327,41653.362798,19149.09895
40122.940437,42840.0618,23431.23437
38547.340037,40939.646314,14641.486219
40956.608736,32373.623423,21440.531799
39977.630255,39985.917447,15416.332113
45685.55257,38726.831605,12797.380704
38871.192658,42962.149592,26031.539471
38571.241675,44152.114004,20292.077659
35683.605476,34294.798625,17685.49441
38123.668775,37532.553205,18843.319414
42309.061757,39365.629299,23203.857373
40618.262653,42149.71751,20546.742741
43289.906046,38914.760032,14172.969538
37937.476203,41578.349232,20871.110146
40044.214268,43419.027518,15907.828583
38076.274088,39465.242961,21411.645129
39913.665219,39999.910627,19349.246214
39988.794616,40370.989671,17444.955198
35339.784105,39351.627802,18473.596678
38395.04234,45256.685421,22394.699192
40394.111218,38714.089258,20205.403227
42845.813806,39740.396231,23729.89301
42777.859769,41327.432055,16723.996489
34767.097422,47569.046419,14430.704393
36302.50258,40856.07248,20807.674002
38047.418955,35237.70085,21965.346322
41084.977161,35503.352532,21715.210606
40466.76548,42593.829401,16375.315402
40726.992919,34097.516088,22023.106716
39038.731338,36512.315596,17469.844794
33304.086889,45425.693118,20455.259661
44591.740117,41162.912965,18868.948644
40097.759393,40305.192738,26256.688571
38226.316466,43214.308975,20253.772837
39635.708272,41703.259022,22194.501069
37074.281271,40162.565826,24241.950207
32550.897267,35406.699427,23999.291966
34039.55085,46382.425977,23207.783548
38785.888989,41144.696583,16487.458972
39304.585799,40392.762077,15839.840095
43829.34632,40453.232589,13389.210172
35768.226105,38529.279216,17675.213039
34524.504778,40075.086137,22170.37395
44446.78492,42367.672266,16045.041849
36049.652692,43440.289644,22716.764896
43395.085978,35779.370979,23110.643885
38978.993798,36353.901198,19395.169082
41793.114683,44757.874311,20467.909321
38367.246892,43954.239908,19366.977474
46006.131886,41291.170062,22558.065068
42353.832136,41702.663859,18915.895293
38977.424353,41076.253317,20576.774107
41243.312494,34674.203573,18634.537768
41629.439135,41279.597073,24268.742273
41263.380126,45268.159306,19659.773688
37533.832844,37288.610437,24364.785599
40048.429979,43938.359535,21063.50088
35358.419589,32486.624451,21776.215544
40853.554979,44903.678328,15673.15546
41092.828127,40581.523707,22498.194789
40179.486187,32957.32542,20331.827324
37743.661669,44678.39287,21426.595734
36490.237256,37926.053581,13361.783367
37319.956115,38207.863139,22389.736369
45487.962572,40460.263418,25316.234767
40504.023574,43840.126583,16576.794176
40571.705404,43550.653338,22678.485374
42774.530328,38840.215967,20934.615192
43346.140875,42472.340885,19793.98
35915.757469,38617.397936,19516.588009
38471.921468,44041.736929,17900.421533
35148.824151,46998.738948,26040.508482
34318.702608,43164.495954,21332.911677
41503.595732,40918.715328,15089.278966
45349.391078,41932.254644,24172.444074
42833.210374,36624.778413,15229.533506
39879.951668,40303.646491,19985.708881
40576.690932,39688.893409,21575.607514
42144.703923,40596.950533,18113.605661
35692.04485,39630.441662,24238.735974
41051.177846,43169.547319,18789.845384
38261.475472,38607.276522,27086.546441
38331.064533,40301.285704,20682.567487
40253.711075,41585.01362,20386.575829
38422.93272,39778.681724,20207.207763
43388.508783,33764.152572,24848.808461
40455.721232,39516.882197,12786.184924
43330.053163,37504.029521,16869.292147
47888.644596,41383.082227,18220.772596
44044.332319,35145.833782,14599.738935
34220.985908,38247.880586,18761.860071
40072.333604,38745.795165,23632.271626
34536.590113,48110.666506,23794.854257
37577.259765,35455.019962,22377.14964
37262.390967,36737.921919,22074.362232
39955.776038,44655.62916,21658.596022
39752.425391,34582.595747,25104.492558
42838.741867,36154.499378,17362.920727
38125.869111,36088.758837,22369.534784
42595.166347,40271.862493,20474.522467
38570.926839,38670.633873,18774.841041
42058.476641,41182.560142,21088.750309
39796.508926,40097.987351,17839.684841
37713.887943,37835.629161,14566.692942
38546.165847,37572.328134,23201.449674
50490.369774,42342.605004,18289.747732
37471.480735,37799.876139,21879.789935
41462.697173,40281.882526,16797.462244
37541.771595,46793.697868,10228.286375
34677.626276,41194.596216,21310.728355
39520.774972,37137.25496,17906.886341
37621.184784,37563.370249,14160.628248
35927.28511,38427.071116,22631.962122
36257.443201,32471.51676,18100.266014
39112.724254,44189.261028,17358.451452
38913.643727,40856.642426,27234.991165
42078.863857,40993.083563,23291.317989
37692.165908,43164.066223,21586.70779
31919.568637,45181.682772,20905.079493
33358.624349,32837.910546,19609.090215
36967.322918,38680.326249,17807.138424
38099.544024,41037.705217,18622.73189
41570.551482,27941.717027,23782.330574
37865.907909,36904.91315,17794.299451
45941.077304,46248.583114,24189.812957
37885.083346,39496.617217,15849.891773
39533.979646,33745.871492,25400.314779
35860.281612,35817.478503,15922.704804
41330.483197,39326.890466,19693.870257
44158.109975,44077.223149,12851.183571
41858.13365,37187.525372,19583.7406
39139.581834,38271.484523,26766.992735
34947.791634,41211.015578,25562.855511
40093.930943,37615.648727,22991.367942
35339.938259,40175.380322,22234.349153
40692.971495,40043.758045,22843.146496
38859.044839,42557.093443,13264.451613
34373.935476,43705.575676,20902.615371
37263.455366,38791.20881,22998.881781
36959.774864,39664.874255,25921.419815
41879.751113,39599.123508,14708.725844
46176.064833,42048.0258,17930.962193
31972.431357,38750.905599,18941.040666
38442.361348,44913.942359,16152.822765
52491.284742,39853.828668,21322.787452
39726.183114,42939.202315,20892.543105
48332.046355,30538.659913,21883.428098
38133.29012,40758.958008,19957.748066
36107.425162,44239.674901,19974.129854
49097.631446,43226.261021,11600.182866
41190.797483,36520.579452,20108.766407
41948.249041,41280.50341,24388.612895
40167.590868,36862.006061,14529.166634
36132.116116,39939.855264,20100.251717
42833.981932,35875.354361,20667.593495
45950.977916,35928.265962,20117.475895
40413.543854,45628.800302,15547.126751
33524.934479,39787.011264,13813.945183
37520.264713,41095.596226,20721.756772
42207.369199,37389.127366,12082.716605
41618.77073,40692.949882,22011.094183
34514.086184,38742.917934,20498.316927
40576.253415,43327.468701,21501.309286
44318.748438,43143.7691,19522.990281
39038.964769,38783.081201,19925.415669
42844.050233,37194.266115,22757.874645
38558.547208,38162.799529,23705.496376
42968.595439,39535.640526,15723.804892
38315.973315,41172.782484,24860.024043
34020.139107,41618.269705,19316.384404
40872.441528,38166.724542,23761.512457
44512.650081,43041.687202,19901.947072
39941.629289,34685.826626,14997.512699
31000.513456,44719.285132,21757.683763
39041.413111,37434.175559,19854.834447
42928.689579,39312.155654,20877.793043
36038.329345,40042.880339,23181.901834
45131.851545,44110.218313,24523.555417
39658.881119,39316.628005,17565.429323
42917.742768,43354.56048,21690.62349
35274.342928,35761.883123,26491.897378
34369.672718,36621.939575,21934.190363
41829.844418,44893.166565,19487.764817
39666.399431,37914.44508,22356.086313
40267.065706,38724.123414,19058.288926
38936.364443,43289.32798,23931.812473
38798.443086,43177.614494,21080.857567
34514.213487,40728.000224,14354.693574
41743.497713,39442.936857,22482.506458
39336.820734,39889.224397,26232.576379
40536.02181,40385.33742,19264.158966
42749.590742,41267.281396,18908.334874
34247.666481,42138.152711,18396.566537
40843.91225,38248.851824,20704.351438
38923.303152,35134.721147,17147.606756
39962.542092,40768.161226,19413.326936
32952.957198,37505.438659,23504.570681
42921.129986,38130.891738,22004.121268
39468.955077,35548.450535,22747.490972
39923.686199,40643.434914,21254.609025
37954.817185,35612.813815,15600.292298
37927.019999,42443.383478,25335.259786
41558.423799,41252.140378,19881.130069
39709.310023,36350.142597,18863.726606
32582.055096,38759.593144,21012.948767
39868.344789,40546.527808,20995.63019
37527.663809,40292.944282,20292.366222
37363.630941,40199.35062,21651.851012
38225.334616,42441.434831,19071.585595
38009.406882,35547.372875,22588.941539
39932.390514,38286.073262,20226.350942
39242.500184,36783.023892,15745.210303
41466.469388,37414.623369,17951.878581
38822.40167,36173.400128,19458.583368
45773.290679,38718.628974,19867.415645
38631.506308,42173.452281,15054.325408
41161.470681,40757.092309,17603.92626
35412.110276,41186.107266,22971.855049
45197.605571,45424.572815,28664.340385
41547.191574,41982.22721,18841.222011
47035.09378,45810.820642,20429.798869
40682.380943,40809.973934,18816.26068
44870.714363,41303.284386,19739.124991
37228.61138,38680.15986,17445.708983
43365.327319,42572.391556,17667.754046
40704.157618,48587.330026,19876.833044
40444.807187,38651.952276,18183.520902
38437.572122,38374.10775,16523.583881
40787.376827,44696.652316,18251.061081
35952.188149,45502.047946,23225.924247
40767.097976,39710.024972,19744.631844
39321.182157,44241.083308,25080.737393
32795.14429,46779.404598,19179.458328
37274.052131,43453.759847,22027.173426
42292.647234,36170.425804,21365.378332
36994.765519,43215.801497,21035.96905
37499.072694,46717.172037,20050.464188
48745.116011,39170.183261,18430.272378
40512.835913,39685.826533,21081.245858
42488.600045,38626.710413,26891.038243
36977.079645,30832.140902,15633.008327
41133.719463,39999.034127,15564.027491
41078.035025,40714.734382,19542.327198
41122.2441,41557.418196,20752.498268
42145.607162,43498.094792,25041.434328
39060.739071,32901.305479,22172.27281
36590.775136,37408.083793,19551.439867
34094.77707,35857.96485,24348.824603
35895.49562,40872.494529,23890.901832
42106.698298,47777.300416,23484.939233
44194.884016,37629.005939,19435.584789
40484.157351,41239.770217,16752.451931
43293.329071,45850.596615,14108.929058
39971.702727,36633.434966,23294.806968
35596.519491,50115.40319,24416.432976
39633.684045,38351.442933,23831.73568
38425.197222,42419.05144,24863.043436
42205.588571,46839.124481,15734.070786
33351.640372,39763.214517,20695.611609
39383.822876,40920.248388,23221.790107
37485.969861,40247.947003,23033.428411
36529.965589,37111.019493,21723.650195
43719.212684,39076.281634,19265.23861
40284.731958,42209.688431,22748.096111
40276.277689,36816.087937,20719.072031
38379.66287,42501.959405,13211.530664
42443.484894,33060.230567,20967.87686
39247.228118,40198.25816,20447.368907
39083.64756,40476.817531,19438.189717
44775.197448,49265.899366,25686.97508
39192.404409,39605.351306,16188.479824
35377.36344,39285.60345,16621.66226
42747.992589,40528.846849,13927.27996
34580.226445,42538.112341,18116.721505
39558.188058,36914.400174,24016.851623
36281.8782,37965.641278,21577.29774
40223.338092,41412.302432,22323.980054
40578.675339,38272.760433,24420.071994
47039.851909,43495.862086,20461.794248
41132.320994,36981.119178,22978.564456
36792.917283,36980.939268,21557.106704
46260.944729,35892.24411,23033.661171
38121.845782,39466.416912,21895.929364
45317.734352,40945.920988,24843.806428
38074.795894,38181.063338,15968.205407
31965.546376,37824.642276,21991.737424
37885.029826,37573.322497,20140.143966
40307.848466,36763.684149,17897.425471
36266.259577,38116.58737,19975.434379
30748.030619,39001.614327,18173.206844
31477.350956,36519.507968,18888.95275
40787.932009,37084.524419,20148.003264
41294.132101,39509.591025,15382.154139
41098.616797,37837.095625,20584.938509
40034.15512,45753.986554,20282.532995
33299.369964,41560.516331,21387.135323
40302.039288,38472.83902,16700.715031
34586.367768,39700.985888,19581.579249
39766.847927,39625.789277,11251.348487
37105.266604,41549.453332,15197.409261
42422.760989,42749.852476,24240.433546
38150.773061,38986.510517,19882.452147
42221.709547,34777.324843,13896.489736
42357.178164,41140.981616,21755.756215
36832.040678,39978.059403,23828.194444
41788.452286,37382.111059,28572.306052
40214.693763,38968.236612,19826.507804
42461.84174,38656.674981,20187.030181
41474.95834,36623.012627,17927.364526
35388.223613,34969.889251,18374.436863
40631.333323,43428.54871,21313.561441
45545.512471,38080.426555,20571.363267
42983.790146,40958.959201,14625.204968
36082.588986,42291.716526,22790.128589
39646.888778,44284.411855,25608.691069
37790.662079,46293.875453,20950.87339
40110.346792,31365.418685,18190.490587
37928.310527,36858.159479,12838.788152
34922.610784,37949.831181,19642.567056
34743.598002,36773.11497,23202.02597
45833.088003,43117.26947,20403.706498
38080.248914,43901.354138,15976.222133
42322.638239,33867.394185,12146.071956
44560.715866,36375.980946,17754.819214
40779.570998,43626.459229,20712.024671
32375.344304,40687.449459,16613.024542
41518.05925,43233.680431,14549.493084
37340.379252,35106.91531,17160.276017
40167.921651,44965.252478,17394.077557
35778.294607,36573.22479,19773.492913
40373.267507,42530.106707,22541.061403
44327.126339,34229.026726,13236.078084
44872.226054,38732.11867,21019.576775
42199.977808,36624.598135,29901.165601
43820.170669,26956.000643,19084.347255
45914.474343,42863.205376,20374.975612
31918.544619,39531.581807,20265.760814
44376.568915,39256.830032,18028.383129
39353.249906,45154.909406,15765.76779
40695.074711,38834.329616,21128.864873
40622.921738,42235.018819,20319.8824
43505.374365,42684.707292,16357.692798
38521.744464,36891.926645,24835.255544
36771.409681,42960.04902,22471.642728
33325.982239,37306.53827,28572.989736
38539.792858,40336.764271,23456.864551
45147.629244,31119.753386,14188.659969
40569.713673,44055.285781,17955.279754
40465.717871,38895.660506,16314.053654
38474.264581,43298.057297,17667.756579
37629.325433,41602.169516,17875.46372
40378.577118,45393.29704,17234.981795
36576.393025,35234.136466,17414.446853
39697.504868,36494.234543,24210.428776
40319.435824,43994.097423,24855.744793
40706.665075,43758.860319,12042.42937
45704.298356,36111.684119,14275.67967
44811.62618,38423.189694,21367.299671
40424.213318,43362.828164,17086.211692
40709.985233,41342.988987,11644.864055
43053.956963,38760.404775,19049.125853
38834.349227,44386.74121,28152.778396
32730.8729,43488.136054,27763.289385
36079.232186,37530.676754,21288.983644
43306.622141,41412.576054,20864.577345
38201.823118,40204.055791,15229.17928
42717.613364,40949.801278,20380.914406
43490.598541,33932.291885,23139.924406
36905.907005,38516.204155,18221.879957
34457.855663,36478.479993,21510.487383
34465.536743,37240.416322,18681.214855
44787.070814,47641.008302,21923.95233
30647.057039,38100.789079,15738.25955
44121.702466,39805.492697,15339.277609
39946.715858,44120.301298,17976.845642
39439.174713,39977.794628,20306.337959
37478.970501,39470.108135,21356.747165
43178.793483,39774.287152,22536.535966
40930.469741,47557.28487,21251.272718
38750.026941,39483.822936,15970.979482
35147.123913,38936.325014,18268.235887
46031.404574,40618.827864,19478.717537
42528.358114,41320.807781,22932.421475
39987.039057,33526.385143,18813.73603
41539.625277,41493.062653,17650.306853
41829.864653,42049.141997,19869.454849
36942.736919,43506.621402,24365.101836
39014.206939,37334.31909,22291.982822
41071.377347,39063.501651,20481.43347
44469.105733,36731.246262,15587.904607
33480.334503,39492.296175,15127.534001
38703.523647,41058.055091,22026.313312
43827.390539,43531.939358,21129.508899
44026.778193,37926.586139,15959.305262
38971.117543,38710.024905,26198.224877
44475.42423,39270.519873,24558.988566
38017.32861,47909.908499,23418.647098
35675.936687,39600.194622,19733.548341
41095.380646,37754.483326,15119.759935
40967.035808,36069.3485,19051.329024
31715.579329,36143.401058,12411.018014
35609.553389,42376.396605,20963.911323
43498.875812,38625.228758,19246.096289
35198.045348,44120.353152,16687.031587
41969.354574,41717.910158,17451.743196
46229.796312,40495.654564,14883.145196
36575.182532,39988.66027,21675.049176
38341.928697,37250.902554,19695.240295
42530.213089,41003.372872,19262.740636
41306.859164,42481.278539,21115.2703
40926.139414,42582.442147,20991.951431
41957.779406,35514.165973,19021.830826
41023.350449,37057.964405,21616.910748
38697.160062,41411.485943,21043.534929
38238.945909,39066.445901,17205.394214
37891.223195,37178.617959,21754.38853
48887.176733,36811.343285,18793.701661
46024.817348,38710.722064,24832.349423
36242.599065,36607.513082,16624.511753
32293.944799,44707.511139,20704.804125
31962.658379,35508.644936,19451.752814
39012.910747,34304.256899,23046.063125
41280.411498,41311.769426,22465.747787
43963.069653,40785.145587,22997.417105
39325.54906,36455.08004,20281.975116
40348.322835,36108.199602,19975.637566
39983.300951,40722.34626,15246.010151
37317.912741,40806.519542,28015.972638
44692.706742,43071.365578,20132.866867
41685.463773,41588.14965,15716.450463
42982.432702,43926.933094,24415.86866
39027.627775,40315.090737,22329.293713
42898.486808,40353.739032,15574.28075
35999.532809,43300.718765,24156.369683
44325.096793,41248.6836,28855.392803
47040.708426,41332.047474,18896.819105
46553.368123,39767.057884,12032.796339
37046.637988,42603.554873,19722.325274
44655.058916,38991.222411,20308.353361
46042.98181,40042.930837,17463.166333
42402.598274,38667.141787,19836.405466
41084.1722,40840.633578,23605.774621
35999.373104,44122.608037,18114.700991
40395.292638,36931.819806,18938.200172
37253.25372,41806.739816,19820.222536
44233.86955,42723.066858,21233.070186
38314.998871,42360.608176,17697.872175
39229.699494,43750.866985,23731.973092
40176.994224,40057.164257,22716.853397
38313.538244,41263.843691,15449.10479
38494.370213,36435.863513,15412.38804
37707.703735,41466.717799,20441.463372
33750.062015,41177.016459,18548.377342
43013.219912,39067.219849,26744.779259
48926.38445,36656.012324,23876.999822
38090.076108,36316.643297,19120.832756
44973.405281,34594.112266,26827.45355
38845.559153,38351.686453,22872.740191
36249.175098,42275.501625,20126.535295
37265.940323,39506.105575,13907.085332
34151.09769,43102.736606,22200.29681
41809.868675,46062.047875,21053.590126
32475.378616,35132.633475,23931.112968
35260.918947,33707.294258,20868.21515
33758.541986,39283.676733,24366.091316
